F:\IMG\center_2019_11_05_14_32_47_575.jpg, F:\IMG\left_2019_11_05_14_32_47_575.jpg, F:\IMG\right_2019_11_05_14_32_47_575.jpg, 0, 1, 0, 30.19029
F:\IMG\center_2019_11_05_14_32_47_676.jpg, F:\IMG\left_2019_11_05_14_32_47_676.jpg, F:\IMG\right_2019_11_05_14_32_47_676.jpg, 0, 1, 0, 30.19029
F:\IMG\center_2019_11_05_14_32_47_777.jpg, F:\IMG\left_2019_11_05_14_32_47_777.jpg, F:\IMG\right_2019_11_05_14_32_47_777.jpg, 0, 1, 0, 30.19027
F:\IMG\center_2019_11_05_14_32_47_882.jpg, F:\IMG\left_2019_11_05_14_32_47_882.jpg, F:\IMG\right_2019_11_05_14_32_47_882.jpg, 0, 1, 0, 30.1903
F:\IMG\center_2019_11_05_14_32_47_986.jpg, F:\IMG\left_2019_11_05_14_32_47_986.jpg, F:\IMG\right_2019_11_05_14_32_47_986.jpg, 0, 1, 0, 30.1903
F:\IMG\center_2019_11_05_14_32_48_091.jpg, F:\IMG\left_2019_11_05_14_32_48_091.jpg, F:\IMG\right_2019_11_05_14_32_48_091.jpg, 0, 1, 0, 30.19024
F:\IMG\center_2019_11_05_14_32_48_192.jpg, F:\IMG\left_2019_11_05_14_32_48_192.jpg, F:\IMG\right_2019_11_05_14_32_48_192.jpg, 0, 1, 0, 30.19026
F:\IMG\center_2019_11_05_14_32_48_296.jpg, F:\IMG\left_2019_11_05_14_32_48_296.jpg, F:\IMG\right_2019_11_05_14_32_48_296.jpg, 0, 1, 0, 30.19041
F:\IMG\center_2019_11_05_14_32_48_398.jpg, F:\IMG\left_2019_11_05_14_32_48_398.jpg, F:\IMG\right_2019_11_05_14_32_48_398.jpg, -0.03687843, 1, 0, 30.19053
F:\IMG\center_2019_11_05_14_32_48_501.jpg, F:\IMG\left_2019_11_05_14_32_48_501.jpg, F:\IMG\right_2019_11_05_14_32_48_501.jpg, 0, 1, 0, 30.19024
F:\IMG\center_2019_11_05_14_32_48_606.jpg, F:\IMG\left_2019_11_05_14_32_48_606.jpg, F:\IMG\right_2019_11_05_14_32_48_606.jpg, 0, 1, 0, 30.19031
F:\IMG\center_2019_11_05_14_32_48_710.jpg, F:\IMG\left_2019_11_05_14_32_48_710.jpg, F:\IMG\right_2019_11_05_14_32_48_710.jpg, 0, 1, 0, 30.19031
F:\IMG\center_2019_11_05_14_32_48_814.jpg, F:\IMG\left_2019_11_05_14_32_48_814.jpg, F:\IMG\right_2019_11_05_14_32_48_814.jpg, 0, 1, 0, 30.19032
F:\IMG\center_2019_11_05_14_32_48_919.jpg, F:\IMG\left_2019_11_05_14_32_48_919.jpg, F:\IMG\right_2019_11_05_14_32_48_919.jpg, 0, 1, 0, 30.19032
F:\IMG\center_2019_11_05_14_32_49_025.jpg, F:\IMG\left_2019_11_05_14_32_49_025.jpg, F:\IMG\right_2019_11_05_14_32_49_025.jpg, 0, 1, 0, 30.19032
F:\IMG\center_2019_11_05_14_32_49_130.jpg, F:\IMG\left_2019_11_05_14_32_49_130.jpg, F:\IMG\right_2019_11_05_14_32_49_130.jpg, 0, 1, 0, 30.19029
F:\IMG\center_2019_11_05_14_32_49_231.jpg, F:\IMG\left_2019_11_05_14_32_49_231.jpg, F:\IMG\right_2019_11_05_14_32_49_231.jpg, 0, 1, 0, 30.19028
F:\IMG\center_2019_11_05_14_32_49_335.jpg, F:\IMG\left_2019_11_05_14_32_49_335.jpg, F:\IMG\right_2019_11_05_14_32_49_335.jpg, 0, 1, 0, 30.19033
F:\IMG\center_2019_11_05_14_32_49_439.jpg, F:\IMG\left_2019_11_05_14_32_49_439.jpg, F:\IMG\right_2019_11_05_14_32_49_439.jpg, 0, 1, 0, 30.1902
F:\IMG\center_2019_11_05_14_32_49_540.jpg, F:\IMG\left_2019_11_05_14_32_49_540.jpg, F:\IMG\right_2019_11_05_14_32_49_540.jpg, 0, 1, 0, 30.19033
F:\IMG\center_2019_11_05_14_32_49_643.jpg, F:\IMG\left_2019_11_05_14_32_49_643.jpg, F:\IMG\right_2019_11_05_14_32_49_643.jpg, 0, 1, 0, 30.19025
F:\IMG\center_2019_11_05_14_32_49_744.jpg, F:\IMG\left_2019_11_05_14_32_49_744.jpg, F:\IMG\right_2019_11_05_14_32_49_744.jpg, 0, 1, 0, 30.19026
F:\IMG\center_2019_11_05_14_32_49_847.jpg, F:\IMG\left_2019_11_05_14_32_49_847.jpg, F:\IMG\right_2019_11_05_14_32_49_847.jpg, 0, 1, 0, 30.19031
F:\IMG\center_2019_11_05_14_32_49_948.jpg, F:\IMG\left_2019_11_05_14_32_49_948.jpg, F:\IMG\right_2019_11_05_14_32_49_948.jpg, 0, 1, 0, 30.19031
F:\IMG\center_2019_11_05_14_32_50_053.jpg, F:\IMG\left_2019_11_05_14_32_50_053.jpg, F:\IMG\right_2019_11_05_14_32_50_053.jpg, 0, 1, 0, 30.19031
F:\IMG\center_2019_11_05_14_32_50_155.jpg, F:\IMG\left_2019_11_05_14_32_50_155.jpg, F:\IMG\right_2019_11_05_14_32_50_155.jpg, 0, 1, 0, 30.19028
F:\IMG\center_2019_11_05_14_32_50_257.jpg, F:\IMG\left_2019_11_05_14_32_50_257.jpg, F:\IMG\right_2019_11_05_14_32_50_257.jpg, 0, 1, 0, 30.19031
F:\IMG\center_2019_11_05_14_32_50_359.jpg, F:\IMG\left_2019_11_05_14_32_50_359.jpg, F:\IMG\right_2019_11_05_14_32_50_359.jpg, 0, 1, 0, 30.19031
F:\IMG\center_2019_11_05_14_32_50_463.jpg, F:\IMG\left_2019_11_05_14_32_50_463.jpg, F:\IMG\right_2019_11_05_14_32_50_463.jpg, -0.2907318, 1, 0, 30.16904
F:\IMG\center_2019_11_05_14_32_50_568.jpg, F:\IMG\left_2019_11_05_14_32_50_568.jpg, F:\IMG\right_2019_11_05_14_32_50_568.jpg, -0.1090786, 1, 0, 30.19141
F:\IMG\center_2019_11_05_14_32_50_670.jpg, F:\IMG\left_2019_11_05_14_32_50_670.jpg, F:\IMG\right_2019_11_05_14_32_50_670.jpg, 0, 1, 0, 30.18934
F:\IMG\center_2019_11_05_14_32_50_771.jpg, F:\IMG\left_2019_11_05_14_32_50_771.jpg, F:\IMG\right_2019_11_05_14_32_50_771.jpg, 0, 1, 0, 30.1901
F:\IMG\center_2019_11_05_14_32_50_875.jpg, F:\IMG\left_2019_11_05_14_32_50_875.jpg, F:\IMG\right_2019_11_05_14_32_50_875.jpg, 0, 1, 0, 30.19029
F:\IMG\center_2019_11_05_14_32_50_977.jpg, F:\IMG\left_2019_11_05_14_32_50_977.jpg, F:\IMG\right_2019_11_05_14_32_50_977.jpg, 0, 1, 0, 30.19031
F:\IMG\center_2019_11_05_14_32_51_081.jpg, F:\IMG\left_2019_11_05_14_32_51_081.jpg, F:\IMG\right_2019_11_05_14_32_51_081.jpg, 0, 0.9671218, 0, 30.19027
F:\IMG\center_2019_11_05_14_32_51_182.jpg, F:\IMG\left_2019_11_05_14_32_51_182.jpg, F:\IMG\right_2019_11_05_14_32_51_182.jpg, 0, 0.6627737, 0, 30.11955
F:\IMG\center_2019_11_05_14_32_51_285.jpg, F:\IMG\left_2019_11_05_14_32_51_285.jpg, F:\IMG\right_2019_11_05_14_32_51_285.jpg, 0, 0.8874454, 0, 30.15227
F:\IMG\center_2019_11_05_14_32_51_385.jpg, F:\IMG\left_2019_11_05_14_32_51_385.jpg, F:\IMG\right_2019_11_05_14_32_51_385.jpg, 0, 1, 0, 30.19035
F:\IMG\center_2019_11_05_14_32_51_490.jpg, F:\IMG\left_2019_11_05_14_32_51_490.jpg, F:\IMG\right_2019_11_05_14_32_51_490.jpg, 0, 1, 0, 30.19032
F:\IMG\center_2019_11_05_14_32_51_594.jpg, F:\IMG\left_2019_11_05_14_32_51_594.jpg, F:\IMG\right_2019_11_05_14_32_51_594.jpg, 0, 0.8298205, 0, 30.15672
F:\IMG\center_2019_11_05_14_32_51_694.jpg, F:\IMG\left_2019_11_05_14_32_51_694.jpg, F:\IMG\right_2019_11_05_14_32_51_694.jpg, 0, 0.5283024, 0, 30.07969
F:\IMG\center_2019_11_05_14_32_51_799.jpg, F:\IMG\left_2019_11_05_14_32_51_799.jpg, F:\IMG\right_2019_11_05_14_32_51_799.jpg, 0, 0.7896195, 0, 30.12745
F:\IMG\center_2019_11_05_14_32_51_902.jpg, F:\IMG\left_2019_11_05_14_32_51_902.jpg, F:\IMG\right_2019_11_05_14_32_51_902.jpg, 0, 1, 0, 30.1913
F:\IMG\center_2019_11_05_14_32_52_003.jpg, F:\IMG\left_2019_11_05_14_32_52_003.jpg, F:\IMG\right_2019_11_05_14_32_52_003.jpg, 0, 1, 0, 30.19027
F:\IMG\center_2019_11_05_14_32_52_108.jpg, F:\IMG\left_2019_11_05_14_32_52_108.jpg, F:\IMG\right_2019_11_05_14_32_52_108.jpg, 0, 1, 0, 30.19044
F:\IMG\center_2019_11_05_14_32_52_209.jpg, F:\IMG\left_2019_11_05_14_32_52_209.jpg, F:\IMG\right_2019_11_05_14_32_52_209.jpg, 0, 1, 0, 30.19029
F:\IMG\center_2019_11_05_14_32_52_315.jpg, F:\IMG\left_2019_11_05_14_32_52_315.jpg, F:\IMG\right_2019_11_05_14_32_52_315.jpg, 0, 1, 0, 30.19042
F:\IMG\center_2019_11_05_14_32_52_421.jpg, F:\IMG\left_2019_11_05_14_32_52_421.jpg, F:\IMG\right_2019_11_05_14_32_52_421.jpg, 0, 1, 0, 30.19031
F:\IMG\center_2019_11_05_14_32_52_523.jpg, F:\IMG\left_2019_11_05_14_32_52_523.jpg, F:\IMG\right_2019_11_05_14_32_52_523.jpg, 0, 1, 0, 30.19029
F:\IMG\center_2019_11_05_14_32_52_624.jpg, F:\IMG\left_2019_11_05_14_32_52_624.jpg, F:\IMG\right_2019_11_05_14_32_52_624.jpg, 0, 1, 0, 30.1903
F:\IMG\center_2019_11_05_14_32_52_727.jpg, F:\IMG\left_2019_11_05_14_32_52_727.jpg, F:\IMG\right_2019_11_05_14_32_52_727.jpg, -0.3247742, 1, 0, 30.16557
F:\IMG\center_2019_11_05_14_32_52_831.jpg, F:\IMG\left_2019_11_05_14_32_52_831.jpg, F:\IMG\right_2019_11_05_14_32_52_831.jpg, -0.01194899, 1, 0, 30.18941
F:\IMG\center_2019_11_05_14_32_52_935.jpg, F:\IMG\left_2019_11_05_14_32_52_935.jpg, F:\IMG\right_2019_11_05_14_32_52_935.jpg, 0, 1, 0, 30.18989
F:\IMG\center_2019_11_05_14_32_53_038.jpg, F:\IMG\left_2019_11_05_14_32_53_038.jpg, F:\IMG\right_2019_11_05_14_32_53_038.jpg, 0, 1, 0, 30.1903
F:\IMG\center_2019_11_05_14_32_53_138.jpg, F:\IMG\left_2019_11_05_14_32_53_138.jpg, F:\IMG\right_2019_11_05_14_32_53_138.jpg, 0, 1, 0, 30.18993
F:\IMG\center_2019_11_05_14_32_53_240.jpg, F:\IMG\left_2019_11_05_14_32_53_240.jpg, F:\IMG\right_2019_11_05_14_32_53_240.jpg, 0, 1, 0, 30.19008
F:\IMG\center_2019_11_05_14_32_53_340.jpg, F:\IMG\left_2019_11_05_14_32_53_340.jpg, F:\IMG\right_2019_11_05_14_32_53_340.jpg, 0, 1, 0, 30.18948
F:\IMG\center_2019_11_05_14_32_53_440.jpg, F:\IMG\left_2019_11_05_14_32_53_440.jpg, F:\IMG\right_2019_11_05_14_32_53_440.jpg, 0, 1, 0, 30.19026
F:\IMG\center_2019_11_05_14_32_53_542.jpg, F:\IMG\left_2019_11_05_14_32_53_542.jpg, F:\IMG\right_2019_11_05_14_32_53_542.jpg, 0, 1, 0, 30.19015
F:\IMG\center_2019_11_05_14_32_53_645.jpg, F:\IMG\left_2019_11_05_14_32_53_645.jpg, F:\IMG\right_2019_11_05_14_32_53_645.jpg, 0, 1, 0, 30.19045
F:\IMG\center_2019_11_05_14_32_53_747.jpg, F:\IMG\left_2019_11_05_14_32_53_747.jpg, F:\IMG\right_2019_11_05_14_32_53_747.jpg, 0, 1, 0, 30.19028
F:\IMG\center_2019_11_05_14_32_53_851.jpg, F:\IMG\left_2019_11_05_14_32_53_851.jpg, F:\IMG\right_2019_11_05_14_32_53_851.jpg, 0, 1, 0, 30.19025
F:\IMG\center_2019_11_05_14_32_53_951.jpg, F:\IMG\left_2019_11_05_14_32_53_951.jpg, F:\IMG\right_2019_11_05_14_32_53_951.jpg, 0, 1, 0, 30.19027
F:\IMG\center_2019_11_05_14_32_54_052.jpg, F:\IMG\left_2019_11_05_14_32_54_052.jpg, F:\IMG\right_2019_11_05_14_32_54_052.jpg, 0, 1, 0, 30.19027
F:\IMG\center_2019_11_05_14_32_54_154.jpg, F:\IMG\left_2019_11_05_14_32_54_154.jpg, F:\IMG\right_2019_11_05_14_32_54_154.jpg, 0, 1, 0, 30.19026
F:\IMG\center_2019_11_05_14_32_54_254.jpg, F:\IMG\left_2019_11_05_14_32_54_254.jpg, F:\IMG\right_2019_11_05_14_32_54_254.jpg, 0, 1, 0, 30.19029
F:\IMG\center_2019_11_05_14_32_54_357.jpg, F:\IMG\left_2019_11_05_14_32_54_357.jpg, F:\IMG\right_2019_11_05_14_32_54_357.jpg, 0, 1, 0, 30.19025
F:\IMG\center_2019_11_05_14_32_54_462.jpg, F:\IMG\left_2019_11_05_14_32_54_462.jpg, F:\IMG\right_2019_11_05_14_32_54_462.jpg, 0, 1, 0, 30.19027
F:\IMG\center_2019_11_05_14_32_54_562.jpg, F:\IMG\left_2019_11_05_14_32_54_562.jpg, F:\IMG\right_2019_11_05_14_32_54_562.jpg, 0, 1, 0, 30.19015
F:\IMG\center_2019_11_05_14_32_54_665.jpg, F:\IMG\left_2019_11_05_14_32_54_665.jpg, F:\IMG\right_2019_11_05_14_32_54_665.jpg, 0, 1, 0, 30.19051
F:\IMG\center_2019_11_05_14_32_54_766.jpg, F:\IMG\left_2019_11_05_14_32_54_766.jpg, F:\IMG\right_2019_11_05_14_32_54_766.jpg, 0, 1, 0, 30.18985
F:\IMG\center_2019_11_05_14_32_54_871.jpg, F:\IMG\left_2019_11_05_14_32_54_871.jpg, F:\IMG\right_2019_11_05_14_32_54_871.jpg, 0, 1, 0, 30.19063
F:\IMG\center_2019_11_05_14_32_54_971.jpg, F:\IMG\left_2019_11_05_14_32_54_971.jpg, F:\IMG\right_2019_11_05_14_32_54_971.jpg, 0, 1, 0, 30.1907
F:\IMG\center_2019_11_05_14_32_55_072.jpg, F:\IMG\left_2019_11_05_14_32_55_072.jpg, F:\IMG\right_2019_11_05_14_32_55_072.jpg, 0, 1, 0, 30.19028
F:\IMG\center_2019_11_05_14_32_55_177.jpg, F:\IMG\left_2019_11_05_14_32_55_177.jpg, F:\IMG\right_2019_11_05_14_32_55_177.jpg, 0, 1, 0, 30.19041
F:\IMG\center_2019_11_05_14_32_55_282.jpg, F:\IMG\left_2019_11_05_14_32_55_282.jpg, F:\IMG\right_2019_11_05_14_32_55_282.jpg, 0, 1, 0, 30.19017
F:\IMG\center_2019_11_05_14_32_55_384.jpg, F:\IMG\left_2019_11_05_14_32_55_384.jpg, F:\IMG\right_2019_11_05_14_32_55_384.jpg, 0, 1, 0, 30.19027
F:\IMG\center_2019_11_05_14_32_55_488.jpg, F:\IMG\left_2019_11_05_14_32_55_488.jpg, F:\IMG\right_2019_11_05_14_32_55_488.jpg, 0, 1, 0, 30.19027
F:\IMG\center_2019_11_05_14_32_55_589.jpg, F:\IMG\left_2019_11_05_14_32_55_589.jpg, F:\IMG\right_2019_11_05_14_32_55_589.jpg, 0, 1, 0, 30.19032
F:\IMG\center_2019_11_05_14_32_55_691.jpg, F:\IMG\left_2019_11_05_14_32_55_691.jpg, F:\IMG\right_2019_11_05_14_32_55_691.jpg, 0, 1, 0, 30.19031
F:\IMG\center_2019_11_05_14_32_55_792.jpg, F:\IMG\left_2019_11_05_14_32_55_792.jpg, F:\IMG\right_2019_11_05_14_32_55_792.jpg, 0, 1, 0, 30.19026
F:\IMG\center_2019_11_05_14_32_55_892.jpg, F:\IMG\left_2019_11_05_14_32_55_892.jpg, F:\IMG\right_2019_11_05_14_32_55_892.jpg, 0, 1, 0, 30.19029
F:\IMG\center_2019_11_05_14_32_55_996.jpg, F:\IMG\left_2019_11_05_14_32_55_996.jpg, F:\IMG\right_2019_11_05_14_32_55_996.jpg, 0, 1, 0, 30.19033
F:\IMG\center_2019_11_05_14_32_56_101.jpg, F:\IMG\left_2019_11_05_14_32_56_101.jpg, F:\IMG\right_2019_11_05_14_32_56_101.jpg, 0, 1, 0, 30.19035
F:\IMG\center_2019_11_05_14_32_56_206.jpg, F:\IMG\left_2019_11_05_14_32_56_206.jpg, F:\IMG\right_2019_11_05_14_32_56_206.jpg, 0, 1, 0, 30.19027
F:\IMG\center_2019_11_05_14_32_56_310.jpg, F:\IMG\left_2019_11_05_14_32_56_310.jpg, F:\IMG\right_2019_11_05_14_32_56_310.jpg, -0.3138714, 1, 0, 30.16583
F:\IMG\center_2019_11_05_14_32_56_412.jpg, F:\IMG\left_2019_11_05_14_32_56_412.jpg, F:\IMG\right_2019_11_05_14_32_56_412.jpg, -0.02781659, 1, 0, 30.19017
F:\IMG\center_2019_11_05_14_32_56_518.jpg, F:\IMG\left_2019_11_05_14_32_56_518.jpg, F:\IMG\right_2019_11_05_14_32_56_518.jpg, 0, 1, 0, 30.18997
F:\IMG\center_2019_11_05_14_32_56_618.jpg, F:\IMG\left_2019_11_05_14_32_56_618.jpg, F:\IMG\right_2019_11_05_14_32_56_618.jpg, 0, 1, 0, 30.19025
F:\IMG\center_2019_11_05_14_32_56_721.jpg, F:\IMG\left_2019_11_05_14_32_56_721.jpg, F:\IMG\right_2019_11_05_14_32_56_721.jpg, -0.1305306, 1, 0, 30.18637
F:\IMG\center_2019_11_05_14_32_56_825.jpg, F:\IMG\left_2019_11_05_14_32_56_825.jpg, F:\IMG\right_2019_11_05_14_32_56_825.jpg, -0.3646023, 1, 0, 30.16319
F:\IMG\center_2019_11_05_14_32_56_930.jpg, F:\IMG\left_2019_11_05_14_32_56_930.jpg, F:\IMG\right_2019_11_05_14_32_56_930.jpg, -0.001307655, 1, 0, 30.18843
F:\IMG\center_2019_11_05_14_32_57_031.jpg, F:\IMG\left_2019_11_05_14_32_57_031.jpg, F:\IMG\right_2019_11_05_14_32_57_031.jpg, 0, 1, 0, 30.18968
F:\IMG\center_2019_11_05_14_32_57_135.jpg, F:\IMG\left_2019_11_05_14_32_57_135.jpg, F:\IMG\right_2019_11_05_14_32_57_135.jpg, -0.1649913, 1, 0, 30.18527
F:\IMG\center_2019_11_05_14_32_57_238.jpg, F:\IMG\left_2019_11_05_14_32_57_238.jpg, F:\IMG\right_2019_11_05_14_32_57_238.jpg, -0.1971503, 1, 0, 30.18776
F:\IMG\center_2019_11_05_14_32_57_339.jpg, F:\IMG\left_2019_11_05_14_32_57_339.jpg, F:\IMG\right_2019_11_05_14_32_57_339.jpg, 0, 1, 0, 30.18941
F:\IMG\center_2019_11_05_14_32_57_440.jpg, F:\IMG\left_2019_11_05_14_32_57_440.jpg, F:\IMG\right_2019_11_05_14_32_57_440.jpg, 0, 1, 0, 30.18996
F:\IMG\center_2019_11_05_14_32_57_541.jpg, F:\IMG\left_2019_11_05_14_32_57_541.jpg, F:\IMG\right_2019_11_05_14_32_57_541.jpg, 0, 1, 0, 30.19062
F:\IMG\center_2019_11_05_14_32_57_643.jpg, F:\IMG\left_2019_11_05_14_32_57_643.jpg, F:\IMG\right_2019_11_05_14_32_57_643.jpg, 0, 1, 0, 30.19016
F:\IMG\center_2019_11_05_14_32_57_748.jpg, F:\IMG\left_2019_11_05_14_32_57_748.jpg, F:\IMG\right_2019_11_05_14_32_57_748.jpg, -0.1322049, 1, 0, 30.18578
F:\IMG\center_2019_11_05_14_32_57_852.jpg, F:\IMG\left_2019_11_05_14_32_57_852.jpg, F:\IMG\right_2019_11_05_14_32_57_852.jpg, -0.2300262, 1, 0, 30.1827
F:\IMG\center_2019_11_05_14_32_57_955.jpg, F:\IMG\left_2019_11_05_14_32_57_955.jpg, F:\IMG\right_2019_11_05_14_32_57_955.jpg, 0, 1, 0, 30.18875
F:\IMG\center_2019_11_05_14_32_58_056.jpg, F:\IMG\left_2019_11_05_14_32_58_056.jpg, F:\IMG\right_2019_11_05_14_32_58_056.jpg, 0, 1, 0, 30.19012
F:\IMG\center_2019_11_05_14_32_58_161.jpg, F:\IMG\left_2019_11_05_14_32_58_161.jpg, F:\IMG\right_2019_11_05_14_32_58_161.jpg, 0, 1, 0, 30.19038
F:\IMG\center_2019_11_05_14_32_58_263.jpg, F:\IMG\left_2019_11_05_14_32_58_263.jpg, F:\IMG\right_2019_11_05_14_32_58_263.jpg, 0, 1, 0, 30.19031
F:\IMG\center_2019_11_05_14_32_58_367.jpg, F:\IMG\left_2019_11_05_14_32_58_367.jpg, F:\IMG\right_2019_11_05_14_32_58_367.jpg, 0, 1, 0, 30.19026
F:\IMG\center_2019_11_05_14_32_58_468.jpg, F:\IMG\left_2019_11_05_14_32_58_468.jpg, F:\IMG\right_2019_11_05_14_32_58_468.jpg, 0, 1, 0, 30.19031
F:\IMG\center_2019_11_05_14_32_58_569.jpg, F:\IMG\left_2019_11_05_14_32_58_569.jpg, F:\IMG\right_2019_11_05_14_32_58_569.jpg, 0, 1, 0, 30.19025
F:\IMG\center_2019_11_05_14_32_58_670.jpg, F:\IMG\left_2019_11_05_14_32_58_670.jpg, F:\IMG\right_2019_11_05_14_32_58_670.jpg, 0, 1, 0, 30.19027
F:\IMG\center_2019_11_05_14_32_58_774.jpg, F:\IMG\left_2019_11_05_14_32_58_774.jpg, F:\IMG\right_2019_11_05_14_32_58_774.jpg, 0, 1, 0, 30.1903
F:\IMG\center_2019_11_05_14_32_58_874.jpg, F:\IMG\left_2019_11_05_14_32_58_874.jpg, F:\IMG\right_2019_11_05_14_32_58_874.jpg, 0, 1, 0, 30.19031
F:\IMG\center_2019_11_05_14_32_58_979.jpg, F:\IMG\left_2019_11_05_14_32_58_979.jpg, F:\IMG\right_2019_11_05_14_32_58_979.jpg, -0.0630261, 1, 0, 30.18929
F:\IMG\center_2019_11_05_14_32_59_080.jpg, F:\IMG\left_2019_11_05_14_32_59_080.jpg, F:\IMG\right_2019_11_05_14_32_59_080.jpg, -0.3329211, 1, 0, 30.16459
F:\IMG\center_2019_11_05_14_32_59_180.jpg, F:\IMG\left_2019_11_05_14_32_59_180.jpg, F:\IMG\right_2019_11_05_14_32_59_180.jpg, -0.03200011, 1, 0, 30.19007
F:\IMG\center_2019_11_05_14_32_59_283.jpg, F:\IMG\left_2019_11_05_14_32_59_283.jpg, F:\IMG\right_2019_11_05_14_32_59_283.jpg, 0, 1, 0, 30.18985
F:\IMG\center_2019_11_05_14_32_59_386.jpg, F:\IMG\left_2019_11_05_14_32_59_386.jpg, F:\IMG\right_2019_11_05_14_32_59_386.jpg, 0, 1, 0, 30.19026
F:\IMG\center_2019_11_05_14_32_59_489.jpg, F:\IMG\left_2019_11_05_14_32_59_489.jpg, F:\IMG\right_2019_11_05_14_32_59_489.jpg, 0, 1, 0, 30.19032
F:\IMG\center_2019_11_05_14_32_59_593.jpg, F:\IMG\left_2019_11_05_14_32_59_593.jpg, F:\IMG\right_2019_11_05_14_32_59_593.jpg, 0, 1, 0, 30.1903
F:\IMG\center_2019_11_05_14_32_59_696.jpg, F:\IMG\left_2019_11_05_14_32_59_696.jpg, F:\IMG\right_2019_11_05_14_32_59_696.jpg, 0, 1, 0, 30.19028
F:\IMG\center_2019_11_05_14_32_59_798.jpg, F:\IMG\left_2019_11_05_14_32_59_798.jpg, F:\IMG\right_2019_11_05_14_32_59_798.jpg, 0, 1, 0, 30.19023
F:\IMG\center_2019_11_05_14_32_59_900.jpg, F:\IMG\left_2019_11_05_14_32_59_900.jpg, F:\IMG\right_2019_11_05_14_32_59_900.jpg, 0, 1, 0, 30.19032
F:\IMG\center_2019_11_05_14_33_00_002.jpg, F:\IMG\left_2019_11_05_14_33_00_002.jpg, F:\IMG\right_2019_11_05_14_33_00_002.jpg, 0, 1, 0, 30.19027
F:\IMG\center_2019_11_05_14_33_00_106.jpg, F:\IMG\left_2019_11_05_14_33_00_106.jpg, F:\IMG\right_2019_11_05_14_33_00_106.jpg, 0, 1, 0, 30.19027
F:\IMG\center_2019_11_05_14_33_00_207.jpg, F:\IMG\left_2019_11_05_14_33_00_207.jpg, F:\IMG\right_2019_11_05_14_33_00_207.jpg, 0, 1, 0, 30.19031
F:\IMG\center_2019_11_05_14_33_00_310.jpg, F:\IMG\left_2019_11_05_14_33_00_310.jpg, F:\IMG\right_2019_11_05_14_33_00_310.jpg, -0.1642149, 1, 0, 30.18293
F:\IMG\center_2019_11_05_14_33_00_411.jpg, F:\IMG\left_2019_11_05_14_33_00_411.jpg, F:\IMG\right_2019_11_05_14_33_00_411.jpg, -0.4650806, 1, 0, 30.14619
F:\IMG\center_2019_11_05_14_33_00_516.jpg, F:\IMG\left_2019_11_05_14_33_00_516.jpg, F:\IMG\right_2019_11_05_14_33_00_516.jpg, -0.1687478, 1, 0, 30.19204
F:\IMG\center_2019_11_05_14_33_00_619.jpg, F:\IMG\left_2019_11_05_14_33_00_619.jpg, F:\IMG\right_2019_11_05_14_33_00_619.jpg, 0, 1, 0, 30.18863
F:\IMG\center_2019_11_05_14_33_00_720.jpg, F:\IMG\left_2019_11_05_14_33_00_720.jpg, F:\IMG\right_2019_11_05_14_33_00_720.jpg, 0, 1, 0, 30.19012
F:\IMG\center_2019_11_05_14_33_00_822.jpg, F:\IMG\left_2019_11_05_14_33_00_822.jpg, F:\IMG\right_2019_11_05_14_33_00_822.jpg, -0.2586438, 1, 0, 30.17617
F:\IMG\center_2019_11_05_14_33_00_924.jpg, F:\IMG\left_2019_11_05_14_33_00_924.jpg, F:\IMG\right_2019_11_05_14_33_00_924.jpg, -0.2051144, 1, 0, 30.18907
F:\IMG\center_2019_11_05_14_33_01_027.jpg, F:\IMG\left_2019_11_05_14_33_01_027.jpg, F:\IMG\right_2019_11_05_14_33_01_027.jpg, 0, 1, 0, 30.18931
F:\IMG\center_2019_11_05_14_33_01_131.jpg, F:\IMG\left_2019_11_05_14_33_01_131.jpg, F:\IMG\right_2019_11_05_14_33_01_131.jpg, 0, 1, 0, 30.19018
F:\IMG\center_2019_11_05_14_33_01_236.jpg, F:\IMG\left_2019_11_05_14_33_01_236.jpg, F:\IMG\right_2019_11_05_14_33_01_236.jpg, -0.2813718, 1, 0, 30.17308
F:\IMG\center_2019_11_05_14_33_01_336.jpg, F:\IMG\left_2019_11_05_14_33_01_336.jpg, F:\IMG\right_2019_11_05_14_33_01_336.jpg, -0.2372723, 1, 0, 30.18774
F:\IMG\center_2019_11_05_14_33_01_440.jpg, F:\IMG\left_2019_11_05_14_33_01_440.jpg, F:\IMG\right_2019_11_05_14_33_01_440.jpg, 0, 1, 0, 30.18765
F:\IMG\center_2019_11_05_14_33_01_543.jpg, F:\IMG\left_2019_11_05_14_33_01_543.jpg, F:\IMG\right_2019_11_05_14_33_01_543.jpg, 0, 1, 0, 30.19006
F:\IMG\center_2019_11_05_14_33_01_644.jpg, F:\IMG\left_2019_11_05_14_33_01_644.jpg, F:\IMG\right_2019_11_05_14_33_01_644.jpg, 0, 1, 0, 30.1903
F:\IMG\center_2019_11_05_14_33_01_745.jpg, F:\IMG\left_2019_11_05_14_33_01_745.jpg, F:\IMG\right_2019_11_05_14_33_01_745.jpg, 0, 1, 0, 30.19029
F:\IMG\center_2019_11_05_14_33_01_848.jpg, F:\IMG\left_2019_11_05_14_33_01_848.jpg, F:\IMG\right_2019_11_05_14_33_01_848.jpg, 0, 1, 0, 30.19031
